TransactionID,AccountID,TransactionAmount,AccountBalance,Amount_to_Balance_Ratio,Amount_to_TypeChannelBalanceGroupAvg_Ratio,TransactionType,Channel,Location,CustomerAge,CustomerOccupation,TransactionDuration,IsLongDuration,LoginAttempts,IsHighLoginAttempts,BalanceGroup_ByType,AccountTxCount,DeviceTxCount,MerchantTxCount,IPTxCount,Hour,DayOfWeek,Month,IF_Anomaly,LOF_Anomaly,OCSVM_Anomaly,MCD_Anomaly,IF_Score,LOF_Score,OCSVM_Score,MCD_Score,IF_Score_Norm,LOF_Score_Norm,OCSVM_Score_Norm,MCD_Score_Norm,Average_AnomalyScore_Norm,AnomalyVoteCount,Ensemble_Anomaly,VoteScore,RiskScore,RiskLevel,Top_SHAP_Feature_1,Top_SHAP_Value_1,Top_SHAP_Feature_2,Top_SHAP_Value_2,Top_SHAP_Feature_3,Top_SHAP_Value_3
TX000576,AC00013,33.46,3641.07,0.00918960635197895,0.10724553322804453,Debit,ATM,Seattle,72,Retired,111,0,1,0,Medium,8,5,26,4,16,0,2,0,0,0,0,-0.04055321655775862,0.9787870716140178,-2.3304533406276233,-38.546835013514595,0.15322702600725258,0.014602424007839288,0.29443111591820714,0.01429584221820522,0.11913910203787606,0,0,0.0,3.57,Low,MerchantTxCount,-0.7852,Amount_to_Balance_Ratio,-0.7275,LoginAttempts,-0.7016
TX000577,AC00345,104.79,1352.19,0.07749650566858209,0.3098981576657237,Debit,ATM,Denver,70,Doctor,223,1,1,0,Low,9,8,25,1,16,0,8,0,0,0,0,-0.015424567720175086,1.1214374041720967,-0.00048262253255426657,-20.70075518646472,0.3587341776646465,0.23142341765740482,0.5229642611503874,0.021553198761936173,0.28366876380859374,0,0,0.0,8.51,Low,LoginAttempts,-0.8016,MerchantTxCount,-0.7554,Amount_to_Balance_Ratio,-0.7514
TX000578,AC00013,246.27,7299.86,0.03373626343518917,0.8140694743288928,Debit,Online,Fresno,29,Doctor,141,0,1,0,High,8,5,27,6,16,2,12,0,0,0,0,-0.045308177596870614,1.0055799497907896,-3.7380480074738847,-27.331204060055498,0.11433999687545632,0.055326187947570826,0.1563684209975521,0.018856834519090458,0.08622286008491743,0,0,0.0,2.59,Low,Amount_to_Balance_Ratio,-0.8445,MerchantTxCount,-0.7271,IPTxCount,-0.7116
TX000579,AC00296,48.85,1503.56,0.0324895581154061,0.14446535930881385,Debit,ATM,Dallas,19,Student,176,1,1,0,Low,4,6,24,6,16,4,12,0,0,0,0,-0.03544643848005946,1.0008454853536914,-1.7035548939080138,-21.069786121264045,0.19499128574431918,0.048130051315837585,0.35591990316233724,0.021403127200256528,0.15511109185568764,0,0,0.0,4.65,Low,MerchantTxCount,-0.8353,Amount_to_Balance_Ratio,-0.8017,IPTxCount,-0.7404
TX000580,AC00192,332.0,5943.13,0.05586281975995813,1.0641218479291927,Debit,ATM,Charlotte,69,Retired,17,0,1,0,Medium,4,6,31,7,16,3,4,0,0,0,0,-0.03307213052931263,1.012621474340848,-2.5084896283281752,-37.670561826943796,0.21440885440347068,0.06602893446328517,0.27696858195686475,0.01465219089568992,0.14301464042982762,0,0,0.0,4.29,Low,Amount_to_Balance_Ratio,-0.7808,LoginAttempts,-0.7552,MerchantTxCount,-0.5416
TX000581,AC00378,118.1,895.66,0.1318580711430677,0.3992229952831612,Debit,Online,Memphis,54,Engineer,167,1,1,0,Low,6,3,27,1,16,1,10,0,0,0,0,-0.021781980211068752,1.0488084787117533,-1.3670039587474472,-22.82267136154222,0.3067419777911442,0.12103127553183057,0.38893020803258826,0.02069029204025348,0.20934843834895414,0,0,0.0,6.28,Low,MerchantTxCount,-0.7858,LoginAttempts,-0.7508,Amount_to_TypeChannelBalanceGroupAvg_Ratio,-0.5374
TX000582,AC00205,84.59,5669.1,0.014921239702951086,0.27756787669691746,Credit,Branch,Las Vegas,67,Doctor,10,0,1,0,Medium,4,8,31,9,16,2,4,0,0,0,0,-0.005745099267946474,1.1005740646559772,-0.5019209458174911,-11.416531781495067,0.43789482032522475,0.19971224023767098,0.47378112066270445,0.02532875732350823,0.28417923463727707,0,0,0.0,8.53,Low,LoginAttempts,-0.7322,Amount_to_Balance_Ratio,-0.6955,MerchantTxCount,-0.62
TX000583,AC00475,295.64,1061.96,0.27839089984556853,0.9993758367952056,Debit,Online,Jacksonville,21,Student,82,0,1,0,Low,8,5,25,6,17,3,12,0,0,0,0,-0.04006353650497718,0.9865002748805131,-4.17272894660942,-33.86671795763762,0.15723172811125286,0.026326086802538118,0.11373312029543026,0.01619907690448144,0.07837250302842566,0,0,0.0,2.35,Low,LoginAttempts,-0.7511,MerchantTxCount,-0.7274,IPTxCount,-0.6603
TX000584,AC00022,514.33,1592.94,0.3228809622459101,1.8860822037846035,Debit,Branch,Philadelphia,25,Student,160,0,1,0,Low,4,1,23,6,16,4,6,0,0,0,0,-0.028451902721543576,1.0688549636316391,-2.1106172435076394,-28.659822233563816,0.25219400803110237,0.1515008769801205,0.315993547720557,0.01831653346199133,0.1845012415484428,0,0,0.0,5.54,Low,IPTxCount,-0.7562,LoginAttempts,-0.7167,MerchantTxCount,-0.6716
TX000585,AC00150,992.17,6215.96,0.15961653549894142,3.1800896803009246,Debit,ATM,San Antonio,43,Doctor,169,1,1,0,Medium,7,3,29,7,18,0,2,0,0,0,0,-0.008330301620397496,1.0801866638483102,-2.025364527117529,-10.969387911223421,0.41675251477015646,0.16872446459227897,0.32435548603373365,0.025510594596699538,0.23383576499821718,0,0,0.0,7.02,Low,Amount_to_TypeChannelBalanceGroupAvg_Ratio,1.1501,Hour_sin,0.8944,LoginAttempts,-0.6198
TX000586,AC00362,94.59,6171.89,0.015325937435696359,0.31640671361078027,Debit,Online,Washington,39,Doctor,34,0,1,0,Medium,12,5,25,8,17,4,12,0,0,0,0,-0.02632468263531751,1.0714114494755782,-1.1605884713124102,-11.512934376246946,0.2695908423652621,0.1553866008406537,0.4091762910420477,0.025289553867699703,0.2148608220289158,0,0,0.0,6.45,Low,AccountTxCount,0.8916,Amount_to_Balance_Ratio,-0.744,MerchantTxCount,-0.6921
TX000587,AC00170,80.43,5987.67,0.013432604001222512,0.3126725202753814,Debit,Branch,Columbus,59,Retired,157,0,1,0,Medium,7,4,33,6,16,2,1,0,0,0,0,-0.03961072118565234,1.0072192375942954,-3.0541020553234324,-25.333156807815286,0.16093494299967542,0.05781781908547279,0.22345266304397232,0.019669368220679655,0.11546869833745005,0,0,0.0,3.46,Low,Amount_to_Balance_Ratio,-0.8123,IPTxCount,-0.7307,LoginAttempts,-0.6786
TX000588,AC00429,54.25,14783.33,0.003669673882677313,0.1793286595295506,Debit,Online,Virginia Beach,68,Doctor,37,0,1,0,High,3,6,29,3,16,0,7,0,0,0,0,-0.033409064805819844,1.0158141067108997,-0.1358441783669102,-16.02971426266791,0.21165333802420633,0.07088156754460351,0.5096874410349663,0.023452742512881937,0.20391877227916452,0,0,0.0,6.12,Low,LoginAttempts,-0.8825,MerchantTxCount,-0.8045,Amount_to_Balance_Ratio,-0.638
TX000589,AC00418,178.88,4708.29,0.037992562055438384,0.5869646741168529,Credit,Branch,Dallas,76,Retired,93,0,4,1,Medium,6,6,45,8,17,0,6,1,0,1,0,0.014257396893982643,1.0951973515067028,1.2876608921414752,-9.040262656598884,0.6014792628810031,0.19153991938367154,0.6493106940186822,0.026295100209473118,0.3671562441232075,2,1,0.5,46.01,Low-Medium,MerchantTxCount,3.1607,LoginAttempts,2.3614,Amount_to_Balance_Ratio,-0.6477
TX000590,AC00144,518.85,1806.0,0.28729235880398674,1.7539106782613736,Debit,Online,Kansas City,22,Student,82,0,1,0,Low,8,4,31,2,18,0,10,0,0,0,0,-0.02859975639999701,1.010270674133643,-2.2672569348358023,-26.11565784778466,0.2509848308677211,0.062455841939366374,0.30062968024814085,0.019351153290681957,0.15835537658647755,0,0,0.0,4.75,Low,Hour_sin,0.7952,LoginAttempts,-0.7011,Amount_to_Balance_Ratio,-0.4754
TX000591,AC00449,10.65,13240.72,0.0008043369242760213,0.03520461242377353,Debit,Online,Louisville,54,Doctor,161,0,1,0,High,5,7,23,2,16,0,4,0,0,0,0,-0.03632897736921903,1.0224299370805894,-0.7814936154872019,-21.372922793880008,0.18777370494599144,0.08093728132283151,0.44635947925563446,0.0212798524566728,0.18408757949528254,0,0,0.0,5.52,Low,LoginAttempts,-0.855,MerchantTxCount,-0.6416,AccountBalance,0.4412
TX000592,AC00057,198.62,1196.07,0.16606051485280962,0.6031175377475442,Credit,Branch,Tucson,27,Student,84,0,1,0,Low,5,3,13,4,16,0,5,0,0,0,0,-0.03291437763586824,1.0185482341110883,-0.9894190354065762,-65.01298865254479,0.21569898934096798,0.07503729721619079,0.42596529583570464,0.0035330127810942608,0.18005864879348943,0,0,0.0,5.4,Low,LoginAttempts,-0.9003,CustomerAge,-0.538,Amount_to_Balance_Ratio,-0.5076
TX000593,AC00426,107.03,1408.07,0.07601184600197433,0.39248610477916146,Debit,Branch,Miami,27,Student,73,0,1,0,Low,6,2,31,6,18,0,3,0,0,0,0,-0.04544031750022187,1.0026854995216092,-1.9790236421272676,-33.96742256043464,0.11325933012996126,0.05092677595757489,0.32890079131049943,0.01615812397727414,0.12731125534382742,0,0,0.0,3.82,Low,Amount_to_Balance_Ratio,-0.7159,IPTxCount,-0.7104,LoginAttempts,-0.6457
TX000594,AC00039,139.57,271.78,0.5135403635293252,0.41275394470278703,Debit,ATM,Fort Worth,19,Student,263,1,3,1,Low,7,2,26,3,17,4,11,1,0,1,0,0.01016518886196116,1.0652679849621955,0.0012621990672387895,-29.985151499057594,0.5680123613342537,0.14604885828964953,0.5231354004548315,0.017777569885074538,0.31374354749095235,2,1,0.5,44.41,Low-Medium,LoginAttempts,3.0046,TransactionDuration,1.0099,MerchantTxCount,-0.609
TX000595,AC00051,312.47,9419.27,0.033173483720075975,1.1501450214075224,Debit,ATM,Milwaukee,49,Engineer,148,0,4,1,High,4,4,27,8,17,1,5,0,0,0,0,-0.0051128452322899975,0.9993220249093261,-1.8604337591858142,-27.089329479430333,0.4430655211787192,0.045814471664464396,0.3405325765217248,0.018955196181005784,0.21209194138647855,0,0,0.0,6.36,Low,LoginAttempts,2.8518,Amount_to_Balance_Ratio,-0.8285,AccountBalance,-0.6259
TX000596,AC00471,346.11,9551.64,0.03623566214807091,1.1624014299232468,Debit,Branch,Dallas,41,Engineer,213,1,1,0,High,6,6,29,4,17,2,1,0,0,0,0,-0.034182053337348195,0.9970314940520891,-3.775858874122158,-21.46592766226584,0.20533168211644287,0.04233298537876706,0.15265977512832452,0.021242030733542562,0.10539161833926926,0,0,0.0,3.16,Low,Amount_to_Balance_Ratio,-0.8484,LoginAttempts,-0.7562,MerchantTxCount,-0.7392
TX000597,AC00039,138.06,1070.47,0.1289713864003662,0.5062751716884147,Debit,Branch,Charlotte,44,Engineer,159,0,1,0,Low,7,2,25,2,17,1,7,0,0,0,0,-0.03326016800631598,1.0242381054642615,-2.4452091654279,-26.83338484386737,0.21287104604164558,0.08368560204948605,0.28317539095495026,0.019059279626431162,0.14969782966812825,0,0,0.0,4.49,Low,MerchantTxCount,-0.7986,LoginAttempts,-0.7813,Amount_to_Balance_Ratio,-0.6876
TX000598,AC00274,158.02,9374.24,0.016856833193944258,0.5816427698109152,Debit,ATM,New York,49,Engineer,120,0,1,0,High,5,7,45,5,17,2,9,0,1,0,0,-0.02917029599693588,1.1346664532428128,-1.11148774116148,-18.625759941195028,0.24631884312470725,0.25153087561502097,0.4139922933237256,0.022397024434992013,0.23355975912461147,1,0,0.25,24.51,Low,MerchantTxCount,3.6379,Month_sin,-0.8791,Amount_to_Balance_Ratio,-0.7082
TX000599,AC00095,830.01,4253.18,0.19515045213228688,2.7514007636484497,Credit,Online,Chicago,66,Retired,96,0,1,0,Medium,8,3,27,5,16,4,7,0,0,0,0,-0.017095527869628313,1.0077198012064583,-2.4864334920098843,-30.26768957865997,0.345068728994221,0.058578649416728856,0.2791319388460062,0.01766267184580053,0.17511049727568914,0,0,0.0,5.25,Low,Amount_to_TypeChannelBalanceGroupAvg_Ratio,1.004,MerchantTxCount,-0.6356,LoginAttempts,-0.6036
TX000600,AC00211,435.5,6981.03,0.062383344578092345,1.60299598944851,Debit,ATM,Oklahoma City,55,Retired,112,0,1,0,High,4,4,21,5,18,0,5,0,0,0,0,-0.03701194568042915,1.0231658228166052,-3.1188002406419857,-26.331726583085583,0.18218825253204662,0.08205578889049203,0.21710679797930238,0.01926328593464475,0.12515353133412144,0,0,0.0,3.75,Low,Amount_to_Balance_Ratio,-0.7481,LoginAttempts,-0.6922,MerchantTxCount,-0.6023
TX000601,AC00184,110.49,10483.93,0.010538986811243493,0.3652354579063603,Debit,Online,Raleigh,57,Doctor,48,0,1,0,High,4,5,32,6,17,1,10,0,0,0,0,-0.04934686571848523,0.9860928352749238,-3.4104227148266224,-33.96543108413151,0.08131079193610374,0.025706800057446966,0.18850326200856143,0.016158933838807895,0.07791994696023001,0,0,0.0,2.34,Low,LoginAttempts,-0.8194,Amount_to_Balance_Ratio,-0.7351,IPTxCount,-0.7081
TX000602,AC00436,329.4,9588.07,0.034355193485237384,1.088863787078967,Debit,Online,Denver,34,Doctor,68,0,1,0,High,5,2,23,8,16,0,12,0,0,0,0,-0.038100039119713214,1.0131384959397356,-2.4726031056233078,-32.899183520933626,0.17328960521958459,0.06681478006770014,0.2804884802291892,0.01659253823848577,0.13429635093873993,0,0,0.0,4.03,Low,Amount_to_Balance_Ratio,-0.7975,LoginAttempts,-0.6962,MerchantTxCount,-0.6136
TX000603,AC00107,635.4,1238.11,0.513201573365856,1.8790847350014395,Debit,ATM,Denver,47,Doctor,106,0,1,0,Low,5,5,27,7,16,1,9,0,0,0,0,-0.03281172429402179,1.0308657669631915,-4.2745196673876995,-28.369668692808865,0.21653850904723349,0.09375929852114284,0.1037490662494937,0.018434528434449815,0.10812035056307996,0,0,0.0,3.24,Low,LoginAttempts,-0.7116,MerchantTxCount,-0.627,TransactionDuration,-0.531
TX000604,AC00203,769.97,1244.93,0.6184845734298314,2.823531029588068,Debit,Branch,San Diego,22,Student,23,0,1,0,Low,6,3,27,3,18,3,2,0,0,0,0,-0.024222534739145762,1.1130963230574977,-1.3424724032567417,-16.721406693585806,0.2867826312790659,0.21874541359707345,0.3913363642517155,0.023171456166613195,0.230008966323617,0,0,0.0,6.9,Low,Amount_to_TypeChannelBalanceGroupAvg_Ratio,0.9586,Hour_sin,0.7973,LoginAttempts,-0.6374
TX000605,AC00398,175.07,1040.25,0.1682960826724345,0.6419932949984845,Debit,Branch,Colorado Springs,26,Student,169,1,1,0,Low,7,4,31,5,17,0,9,0,0,0,0,-0.04495244694432521,0.9854892549085464,-3.923574286827116,-69.56668394736143,0.11724923380396535,0.024789389684554797,0.13817123773917944,0.00168118926207678,0.07047276262244409,0,0,0.0,2.11,Low,LoginAttempts,-0.7458,IPTxCount,-0.5139,Amount_to_Balance_Ratio,-0.4937
TX000606,AC00312,7.31,5757.67,0.001269610797423263,0.028417706368432643,Debit,Branch,Las Vegas,78,Retired,282,1,1,0,Medium,4,2,33,4,16,0,6,0,0,0,0,-0.013314606062462542,1.020917838223614,-1.1112616720154733e-05,-21.042769283062782,0.37598986909419474,0.07863897068600001,0.5230105087891397,0.021414113973229135,0.2497633656356409,0,0,0.0,7.49,Low,TransactionDuration,1.0994,LoginAttempts,-0.6864,Amount_to_TypeChannelBalanceGroupAvg_Ratio,-0.5234
TX000607,AC00225,175.15,1712.65,0.10226841444545003,0.5179755922812435,Debit,ATM,Detroit,27,Student,32,0,1,0,Low,11,1,24,4,17,3,11,0,0,0,0,-0.031997980436863194,1.0551998943518766,-0.9454179296648677,-28.978713401678604,0.2231934702170218,0.13074589073859633,0.43028110590608515,0.01818685193371821,0.20060182969885534,0,0,0.0,6.02,Low,MerchantTxCount,-0.7668,LoginAttempts,-0.7566,Amount_to_Balance_Ratio,-0.6601
TX000608,AC00150,32.54,1544.88,0.02106312464398529,0.10999759751493705,Debit,Online,Oklahoma City,25,Student,183,1,4,1,Low,7,6,17,4,16,1,7,1,0,0,0,0.0026024282198117143,1.0047091395925896,-0.04583573313565292,-33.71675492125754,0.5061625814961017,0.054002602302391844,0.5185158408626582,0.01626006145873302,0.2737352715299712,1,0,0.25,25.71,Low-Medium,LoginAttempts,3.0678,Amount_to_Balance_Ratio,-0.809,IsHighLoginAttempts,0.5389
TX000609,AC00413,121.82,13293.83,0.009163649602860875,0.40268787656939825,Debit,Online,Dallas,60,Doctor,119,0,1,0,High,4,2,24,3,18,4,9,0,0,0,0,-0.019668102399572562,1.0580863768892246,-0.5372537895218983,-18.399299203820718,0.3240296963151348,0.1351331921957808,0.470315529512114,0.022489117843191974,0.23799188396655538,0,0,0.0,7.14,Low,LoginAttempts,-0.7778,Amount_to_Balance_Ratio,-0.7389,MerchantTxCount,-0.6845
TX000610,AC00479,56.12,8839.67,0.006348653286830843,0.20656747400195266,Debit,ATM,El Paso,30,Doctor,102,0,1,0,High,4,5,24,6,18,2,9,0,0,0,0,-0.03487768901855415,1.004197673010977,-2.453314675434174,-61.73173140074694,0.1996426333991847,0.053225200031712605,0.2823803690771821,0.004867381674362646,0.1350288960456105,0,0,0.0,4.05,Low,IPTxCount,-0.8235,Amount_to_Balance_Ratio,-0.7901,LoginAttempts,-0.6788
TX000611,AC00078,424.7,6239.89,0.06806209724850919,1.4078383445036764,Credit,Online,Miami,56,Retired,178,1,1,0,Medium,6,4,24,4,17,0,1,0,0,0,0,-0.02860726065684177,1.0029934977211818,-3.951993376352646,-28.71011590275512,0.25092345954372197,0.05139491700201604,0.13538377613570735,0.01829608084199013,0.11399955838085887,0,0,0.0,3.42,Low,Amount_to_Balance_Ratio,-0.7601,MerchantTxCount,-0.7269,LoginAttempts,-0.6654
TX000612,AC00242,35.16,8459.18,0.004156431238015977,0.11808394520846364,Debit,Branch,Chicago,32,Engineer,130,0,1,0,High,9,4,25,6,17,2,10,0,0,0,0,-0.044369988065583676,0.9906716531110524,-3.3301034554559434,-31.181662461726617,0.12201269983436741,0.03266636205191742,0.1963813064939049,0.017290992062453235,0.09208784011066073,0,0,0.0,2.76,Low,Amount_to_Balance_Ratio,-0.7733,MerchantTxCount,-0.7617,IPTxCount,-0.7577
TX000613,AC00149,35.73,9073.17,0.003937984188547111,0.11999827537822542,Debit,Branch,Miami,65,Doctor,87,0,1,0,High,6,4,33,5,16,0,6,0,0,0,0,-0.053032315074172276,0.9901815931434248,-3.024164536902636,-35.06997195402964,0.05117044477457866,0.031921496707242314,0.22638905842096851,0.015709756933422588,0.08129768920905302,0,0,0.0,2.44,Low,LoginAttempts,-0.7372,MerchantTxCount,-0.6284,Amount_to_Balance_Ratio,-0.5872
TX000614,AC00084,3.44,7561.33,0.00045494641815659417,0.012662011948801089,Debit,ATM,Fort Worth,78,Retired,108,0,1,0,High,2,4,31,7,17,3,1,0,0,0,0,-0.025946373536815726,1.0327770150986408,-1.785531914428124,-30.700554185571526,0.2726847303725989,0.09666429504241125,0.34787925862087254,0.017486641433633623,0.18367873136737908,0,0,0.0,5.51,Low,LoginAttempts,-0.6897,MerchantTxCount,-0.6545,TransactionDuration,-0.4567
TX000615,AC00466,1342.25,694.03,1.9339942077431813,4.075795564603974,Credit,Branch,Fort Worth,21,Student,235,1,1,0,Low,4,5,24,7,18,4,4,1,1,1,1,0.022504241618987286,1.234351626493777,0.9250063435566807,69.64235850463339,0.6689236201383543,0.4030470896245697,0.6137400389983482,0.058292482329037956,0.4360008077725775,4,1,1.0,83.08,High,Amount_to_Balance_Ratio,1.966,TransactionAmount,1.5661,Amount_to_TypeChannelBalanceGroupAvg_Ratio,1.3125
TX000616,AC00359,139.03,2276.57,0.06106994294047624,0.46087064995607757,Credit,Online,Los Angeles,50,Engineer,81,0,1,0,Medium,6,5,21,5,18,2,8,0,0,0,0,-0.02797994080516708,1.0106264856496765,-2.262962824423144,-28.862275897262656,0.25605380764675995,0.06299665670702193,0.30105086432181083,0.018234202864163336,0.15958388288493902,0,0,0.0,4.79,Low,Amount_to_Balance_Ratio,-0.7611,LoginAttempts,-0.645,Amount_to_TypeChannelBalanceGroupAvg_Ratio,-0.6119
TX000617,AC00023,254.92,2791.12,0.09133251167989911,1.1853661732784073,Credit,ATM,San Antonio,28,Engineer,169,1,1,0,Medium,6,5,29,5,16,0,9,0,0,0,0,-0.01832051968192855,0.989773257898895,-3.6305975708443965,-8.342909269357136,0.33505049921288355,0.03130084863812521,0.16690760333525306,0.026578688662356804,0.13995940996215464,0,0,0.0,4.2,Low,Amount_to_Balance_Ratio,-0.7163,LoginAttempts,-0.7113,MerchantTxCount,-0.6272
TX000618,AC00366,115.11,9808.97,0.011735177087910352,0.38050731794371556,Debit,Online,Albuquerque,28,Engineer,139,0,1,0,High,8,3,26,7,17,4,5,0,0,0,0,-0.04400414100079886,1.0286579333997692,-2.959990755744811,-61.78232165114581,0.12500467081983868,0.09040350776727824,0.23268348776102044,0.00484680844548889,0.11323461869840656,0,0,0.0,3.4,Low,Amount_to_Balance_Ratio,-0.8413,MerchantTxCount,-0.7477,LoginAttempts,-0.6678
TX000619,AC00170,171.11,6324.09,0.02705685719210195,0.5484394259010968,Debit,ATM,San Francisco,57,Retired,171,1,1,0,Medium,7,6,27,5,16,0,5,0,0,0,0,-0.03430334161383208,0.9929086480964493,-3.5987638676602414,-34.5013651514709,0.20433976216122596,0.03606647663156881,0.17002998434054334,0.015940988797190494,0.10659430298263214,0,0,0.0,3.2,Low,Amount_to_Balance_Ratio,-0.8084,LoginAttempts,-0.7715,MerchantTxCount,-0.757
TX000620,AC00130,168.54,13406.0,0.012571982694315977,0.6203649691427138,Debit,ATM,Oklahoma City,70,Doctor,142,0,2,0,High,9,2,29,1,16,3,2,0,1,0,0,-0.01816448554300354,1.149524309421402,-0.010301734570651533,-24.825828782766465,0.3363265778297263,0.2741140346050812,0.5220011621122639,0.019875680217380773,0.28807936369111303,1,0,0.25,26.14,Low-Medium,LoginAttempts,0.8642,MerchantTxCount,-0.7577,Amount_to_Balance_Ratio,-0.6637
TX000621,AC00183,420.76,6581.55,0.06393022920132795,1.635709183526911,Debit,Branch,Miami,51,Retired,76,0,1,0,Medium,6,2,27,6,16,3,2,0,0,0,0,-0.047778075052422875,0.9949587033961332,-3.597358955849736,-27.95637028215161,0.0941406779921733,0.03918245273301291,0.17016778388984033,0.018602601980806512,0.08052337914895825,0,0,0.0,2.42,Low,MerchantTxCount,-0.7287,Amount_to_Balance_Ratio,-0.7255,LoginAttempts,-0.7111
TX000622,AC00219,408.46,3140.79,0.13005008294091613,1.5878927966142269,Debit,Branch,Raleigh,64,Retired,28,0,1,0,Medium,10,6,27,6,16,2,3,0,0,0,0,-0.03950894331641175,1.0289551957058123,-2.0064708090986825,-29.510745197166408,0.1617673029146307,0.09085533081889707,0.3262086598828484,0.017970493805217418,0.1492004468553984,0,0,0.0,4.48,Low,LoginAttempts,-0.767,MerchantTxCount,-0.7482,IPTxCount,-0.6738
TX000623,AC00354,1162.42,10357.26,0.11223238578542974,4.146611395549135,Credit,Online,Detroit,30,Doctor,45,0,1,0,High,5,4,30,7,16,2,8,0,0,0,0,-0.007697804293071098,1.0517950890110337,-0.7579239210028765,-12.448223303980939,0.4219252053119318,0.125570765914514,0.44867129217707247,0.02490920561835023,0.25526911725546714,0,0,0.0,7.66,Low,Amount_to_TypeChannelBalanceGroupAvg_Ratio,1.0007,Amount_to_Balance_Ratio,-0.8159,LoginAttempts,-0.6525
TX000624,AC00290,342.17,461.83,0.7409003312907347,1.0390128279683677,Credit,Branch,New York,21,Student,247,1,1,0,Low,4,4,27,8,16,3,12,0,0,0,0,-0.010464530803450167,1.028936892925509,-1.9891806417497735,-22.629302501424092,0.3992983586303622,0.09082751155664393,0.3279045508634301,0.020768928176364727,0.20969983730670028,0,0,0.0,6.29,Low,TransactionDuration,1.1512,MerchantTxCount,-0.7043,LoginAttempts,-0.7039
TX000625,AC00425,580.71,5670.0,0.10241798941798942,1.8612837298522937,Debit,ATM,Philadelphia,53,Engineer,95,0,1,0,Medium,7,9,26,4,16,2,9,0,0,0,0,-0.023828345845626597,1.0327091970649112,-2.2352735416848377,-32.497886046308565,0.2900063874485955,0.09656121520237892,0.303766743463237,0.016755731437310226,0.17677251938788044,0,0,0.0,5.3,Low,LoginAttempts,-0.7654,Amount_to_Balance_Ratio,-0.6983,MerchantTxCount,-0.6219
TX000626,AC00370,821.54,4040.32,0.203335379375891,2.695745518637966,Credit,Branch,Atlanta,79,Retired,36,0,1,0,Medium,7,9,24,2,18,1,8,1,0,1,0,0.008459495626727598,1.083494271506186,6.772151028400231e-06,-15.31508592386831,0.5540628584923077,0.1737518540565941,0.5230122630009817,0.023743356065056113,0.31864258290373493,2,1,0.5,44.56,Low-Medium,Amount_to_TypeChannelBalanceGroupAvg_Ratio,1.0208,LoginAttempts,-0.6892,Hour_sin,0.663
TX000627,AC00454,253.47,220.51,1.1494716792889212,0.9294912919590212,Debit,Branch,Atlanta,20,Student,238,1,1,0,Low,4,5,16,7,17,2,6,0,0,0,1,-0.016015150340623285,1.0762700773465788,-0.975438932658709,0.16585111888763038,0.35390427403826674,0.16277145935358361,0.4273365220175732,0.030038894403959997,0.2435127874533459,1,0,0.25,24.81,Low,LoginAttempts,-0.8125,Amount_to_TypeChannelBalanceGroupAvg_Ratio,-0.6656,CustomerAge,-0.4939
TX000628,AC00403,22.81,3634.76,0.006275517503218919,0.07630021289208054,Debit,Online,New York,62,Retired,75,0,1,0,Medium,8,2,22,5,17,0,5,0,0,0,0,-0.038505033373576025,0.9914643287781063,-2.3555023373461124,-32.92371623649652,0.1699774806367269,0.033871187324248986,0.29197420692766535,0.016582561668530275,0.12810135913929288,0,0,0.0,3.84,Low,Amount_to_Balance_Ratio,-0.7713,LoginAttempts,-0.6878,MerchantTxCount,-0.6433
TX000629,AC00358,266.57,7180.48,0.03712425910245555,0.9509146433402151,Credit,Online,Boston,39,Engineer,96,0,1,0,High,8,6,45,3,17,0,7,0,1,0,0,-0.017457740701042335,1.1583108967635887,-1.3915630033654862,-19.211391153466167,0.34210647950127077,0.28746918467138727,0.3865213555663879,0.02215886935825931,0.25956397227432626,1,0,0.25,25.29,Low-Medium,MerchantTxCount,3.8892,TransactionAmount,-0.83,Amount_to_Balance_Ratio,-0.678
TX000630,AC00296,374.61,1389.71,0.2695598362248239,1.2400447207216112,Credit,Online,Mesa,75,Retired,37,0,1,0,Low,4,5,13,5,18,1,8,0,0,1,0,-0.0009866058033278224,1.1159205379619876,4.968614694345064e-05,-14.029653601422837,0.47681073834432275,0.22303807153127142,0.5230164721828332,0.02426609499524306,0.3117828442634176,1,0,0.25,26.85,Low-Medium,LoginAttempts,-0.7516,Amount_to_TypeChannelBalanceGroupAvg_Ratio,-0.5763,TransactionAmount,-0.562
TX000631,AC00393,339.35,5002.7,0.0678333699802107,1.5779617562452046,Credit,ATM,Boston,78,Retired,70,0,1,0,Medium,8,5,27,7,16,4,2,0,0,0,1,-0.012302825482806978,1.0170806045248488,-1.975186875849169,1.7667814589757,0.3842644144695233,0.07280657752916597,0.32927711718371533,0.03068993499059264,0.20425951104324933,1,0,0.25,23.63,Low,MerchantTxCount,-0.7546,Amount_to_Balance_Ratio,-0.7283,LoginAttempts,-0.6749
